Year,Mo,Dy,Hr,Mn,Sec,Tsunami Event Validity,Tsunami Cause Code,Earthquake Magnitude,Deposits,Country,Location Name,Latitude,Longitude,Maximum Water Height (m),Number of Runups,Tsunami Magnitude (Iida),Tsunami Intensity,Total Deaths,Total Missing,Total Missing Description,Total Injuries,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Damaged
1997.0,7.0,9.0,19.0,24.0,13.1,3.0,1.0,7.0,0.0,VENEZUELA,CARIACO-CUMANA,10.598,-63.486,,1.0,,,81.0,,,522.0,81.0,4.0,,
1984.0,1.0,8.0,15.0,24.0,13.5,1.0,1.0,6.8,0.0,INDONESIA,SULAWESI,-2.823,118.806,,0.0,,,2.0,,,89.0,0.5,1.0,,685.0
1952.0,10.0,13.0,,,,0.0,8.0,,0.0,USA,"COLUMBIA RIVER VALLEY, WA",,,,1.0,,,,,,,,,,
1900.0,10.0,29.0,9.0,11.0,,3.0,1.0,7.7,0.0,VENEZUELA,MANCUTO,11.0,-66.0,10.0,5.0,,,25.0,,,,,3.0,,
1867.0,11.0,19.0,21.0,,,1.0,0.0,,0.0,GREECE,AEGEAN SEA,,,,0.0,,,,,,,,,,
1868.0,8.0,19.0,,,,3.0,0.0,,0.0,INDIA,ANDAMAN ISLANDS,11.67,92.73,4.0,1.0,2.0,,,,,,,2.0,,
1826.0,3.0,18.0,0.0,20.0,,2.0,1.0,,0.0,ITALY,SENIGALLIA,43.8,13.0,,1.0,,3.0,,,,,,,,
1963.0,10.0,20.0,0.0,53.0,10.9,4.0,1.0,7.9,0.0,RUSSIA,S. KURIL ISLANDS,44.772,150.563,15.0,22.0,3.9,3.0,,,,,,,,
1818.0,11.0,8.0,,,,2.0,1.0,8.5,0.0,INDONESIA,BALI SEA,-7.0,117.0,3.5,1.0,,2.0,,,,,,2.0,,
1846.0,11.0,29.0,0.0,55.0,,3.0,1.0,,0.0,ITALY,TUSCANY,,,,0.0,,,,,,,,,,
1902.0,4.0,19.0,2.0,23.0,30.0,0.0,1.0,7.5,0.0,GUATEMALA,OCOS,14.0,-91.0,,0.0,,,2000.0,,,,,3.0,,
1909.0,6.0,8.0,5.0,46.0,30.0,0.0,1.0,7.6,0.0,CHILE,NORTHERN CHILE,-26.5,-70.5,,0.0,,,,,,,,,,
1929.0,1.0,17.0,11.0,52.0,,4.0,1.0,6.9,0.0,VENEZUELA,CUMANA,10.6,-65.6,6.0,5.0,1.0,,50.0,,,800.0,,3.0,,
1962.0,4.0,12.0,0.0,52.0,43.0,4.0,1.0,7.2,0.0,JAPAN,SANRIKU,38.073,142.741,1.0,12.0,,-2.0,,,,,,,,
1854.0,11.0,1.0,,,,-1.0,0.0,,0.0,USA,N. CALIFORNIA,,,,1.0,,,,,,,,,,
2019.0,6.0,14.0,0.0,19.0,12.0,4.0,1.0,6.4,0.0,CHILE,CENTRAL CHILE,-30.056,-72.082,0.07,1.0,,,,,,,,,,
2008.0,4.0,28.0,18.0,33.0,34.2,1.0,1.0,6.4,0.0,VANUATU,VANUATU ISLANDS,-19.941,168.953,0.03,2.0,,,,,,,,,,
1906.0,1.0,31.0,15.0,35.0,51.0,4.0,1.0,8.8,0.0,ECUADOR,OFF COAST,1.0,-81.5,5.0,55.0,1.0,3.0,1000.0,,,,,3.0,,
1802.0,12.0,9.0,5.0,,,4.0,1.0,6.6,0.0,JAPAN,NW. HONSHU ISLAND,37.7,138.3,,1.0,0.0,,19.0,,,,,3.0,1060.0,
1912.0,10.0,31.0,17.0,24.0,,1.0,1.0,6.9,0.0,"MICRONESIA, FED. STATES OF",CAROLINE ISLANDS,7.0,138.0,,1.0,,0.0,,,,,,,,
1932.0,9.0,26.0,19.0,20.0,42.0,1.0,1.0,6.9,0.0,GREECE,NORTH AEGEAN,40.5,23.9,2.0,2.0,,3.0,161.0,,,669.0,,4.0,4106.0,3218.0
1987.0,10.0,6.0,4.0,19.0,6.0,4.0,1.0,7.3,0.0,TONGA,TONGA ISLANDS,-17.94,-172.225,0.25,2.0,-3.3,,,,,,,,,
2015.0,7.0,18.0,2.0,28.0,22.0,4.0,1.0,7.0,0.0,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-10.401,165.141,0.09,5.0,,,,,,,,,,
2011.0,8.0,20.0,18.0,19.0,23.5,4.0,1.0,7.0,0.0,VANUATU,VANUATU ISLANDS,-18.311,168.218,0.15,1.0,,,,,,,,,,
1955.0,4.0,19.0,16.0,47.0,19.0,3.0,1.0,6.2,0.0,GREECE,VOLOS GULF,39.4,23.1,,1.0,,,8.0,,,149.0,,4.0,459.0,8352.0
1903.0,8.0,,,,,2.0,6.0,,0.0,USA,"COOK INLET, AK",,,,1.0,,,,,,,,,,
1917.0,8.0,23.0,,,,2.0,0.0,,0.0,INDONESIA,BANDA SEA,-3.6,128.7,,1.0,,0.5,,,,,,,,
2018.0,1.0,14.0,9.0,18.0,0.0,4.0,1.0,7.1,0.0,PERU,S. PERU,-15.982,-74.512,0.15,4.0,,,,,,,,,,
1980.0,6.0,29.0,7.0,20.0,5.5,4.0,1.0,6.2,0.0,JAPAN,HONSHU ISLAND,34.808,139.181,0.56,16.0,-0.7,,,,,7.0,,2.0,,
1975.0,7.0,20.0,14.0,37.0,39.9,4.0,1.0,7.9,0.0,PAPUA NEW GUINEA,SOLOMON SEA,-6.59,155.054,2.0,18.0,1.0,1.0,,,,,,3.0,,
1852.0,11.0,10.0,,,,2.0,1.0,,0.0,ITALY,LIVORNO - LIGURIAN SEA,,,,0.0,,,,,,,,,,
2005.0,3.0,28.0,16.0,9.0,36.5,4.0,1.0,8.6,1.0,INDONESIA,INDONESIA,2.085,97.108,4.2,65.0,,,1313.0,,,340.0,,4.0,300.0,
1914.0,12.0,3.0,,,,2.0,0.0,,0.0,INDONESIA,AMBON ISLAND,-3.7,128.2,,0.0,,0.0,,,,,,,,
1869.0,1.0,4.0,1.0,30.0,,1.0,0.0,,0.0,NEW ZEALAND,NORTH ISLAND,-39.05,174.07,,0.0,,,,,,,,,,
1876.0,12.0,23.0,,,,3.0,0.0,,0.0,ITALY,LIGURIAN SEA,,,,0.0,,,,,,,,,,
1907.0,10.0,23.0,20.0,28.0,19.0,4.0,1.0,5.9,0.0,ITALY,IONIAN CALABRIA,38.133,16.017,,2.0,,3.0,158.0,,,,,2.0,,
1853.0,10.0,3.0,,,,2.0,1.0,,0.0,JAPAN,OKINAWA ISLAND,26.2,127.6,,1.0,,1.0,,,,,,,,
1927.0,10.0,12.0,8.0,31.0,0.0,2.0,8.0,,0.0,USA,"SE. ALASKA, AK",,,,1.0,,,,,,,,,,
1949.0,7.0,27.0,,,,0.0,8.0,,0.0,USA,"COLUMBIA RIVER VALLEY, WA",,,19.81,1.0,4.3,,,,,,,1.0,,
1899.0,11.0,24.0,18.0,43.0,,4.0,1.0,7.1,0.0,JAPAN,SEIKAIDO,31.9,132.0,0.3,1.0,-1.7,-1.0,,,,,,1.0,,
1877.0,5.0,14.0,,,,2.0,1.0,,0.0,PERU,CENTRAL PERU,-12.07,-77.15,,1.0,,1.0,,,,,,,,
1983.0,11.0,30.0,17.0,46.0,0.6,4.0,1.0,7.7,0.0,UK TERRITORY,CHAGOS ARCHIPELAGO REGION,-6.852,72.11,1.5,3.0,-1.3,,,,,,,1.0,,
2015.0,5.0,10.0,,,,4.0,8.0,,0.0,NORWAY,NORTHERN NORWAY,69.8,20.92,,0.0,,,,,,,,1.0,,
1994.0,12.0,28.0,12.0,19.0,23.0,4.0,1.0,7.8,0.0,JAPAN,"TOHUKU, JAPAN",40.525,143.419,0.53,13.0,,,3.0,,,200.0,170.4,4.0,,
1830.0,1.0,18.0,9.0,15.0,,0.0,1.0,,0.0,PHILIPPINES,W. LUZON ISLAND,14.55,120.9,1.0,1.0,,,,,,,,2.0,,
1970.0,3.0,11.0,22.0,38.0,34.6,4.0,1.0,6.0,0.0,USA,"ANDREANOF ISLANDS, AK",57.5,-153.9,0.03,1.0,,,,,,,,1.0,,
1983.0,3.0,18.0,9.0,5.0,50.0,4.0,1.0,7.9,0.0,PAPUA NEW GUINEA,NEW BRITAIN,-4.883,153.581,0.13,4.0,-1.7,,,,,,,2.0,,
1972.0,1.0,25.0,2.0,6.0,23.3,4.0,1.0,7.5,0.0,TAIWAN,E. TAIWAN,22.5,122.3,0.05,2.0,-1.0,-2.0,1.0,,,,,1.0,5.0,
1866.0,8.0,9.0,,,,1.0,0.0,,0.0,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,,0.0,,-1.0,,,,,,,,
1989.0,11.0,1.0,10.0,25.0,52.2,3.0,1.0,4.4,0.0,USA TERRITORY,PUERTO RICO,18.986,-68.833,0.1,1.0,,,,,,,,,,
1843.0,2.0,7.0,,,,1.0,1.0,6.0,0.0,INDONESIA,BALI SEA,-7.2,114.0,,1.0,,0.0,,,,,,,,
2000.0,7.0,30.0,12.0,25.0,45.5,4.0,1.0,6.5,0.0,JAPAN,HONSHU: S COAST,33.901,139.376,0.14,1.0,,,,,,1.0,,1.0,,
1865.0,10.0,13.0,,,,-1.0,0.0,,0.0,PHILIPPINES,SULU SEA,,,,0.0,,,,,,,,,,
1966.0,12.0,31.0,22.0,15.0,16.6,4.0,1.0,7.2,0.0,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-12.334,166.684,0.8,1.0,,0.0,,,,,,,,
1991.0,2.0,9.0,16.0,18.0,58.3,4.0,1.0,6.9,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.929,159.139,0.02,1.0,-3.3,,,,,,,1.0,,
1964.0,6.0,16.0,4.0,1.0,44.3,4.0,1.0,7.5,1.0,JAPAN,NW. HONSHU ISLAND,38.65,139.2,5.8,168.0,2.7,2.0,26.0,,,450.0,80.0,4.0,2250.0,
1969.0,8.0,11.0,21.0,26.0,36.0,4.0,1.0,8.2,0.0,RUSSIA,S. KURIL ISLANDS,43.6,147.9,5.0,75.0,1.4,2.0,,,,,,1.0,,
1824.0,11.0,30.0,,,,2.0,1.0,,0.0,MARTINIQUE (FRENCH TERRITORY),SAINT PIERRE,14.4,-61.0,,1.0,,,,,,,,,,
1968.0,4.0,18.0,19.0,38.0,15.0,4.0,1.0,4.6,0.0,ITALY,LIGURIA-COTE D'AZUR,44.08,8.0,3.0,1.0,,2.0,,,,,,,,
1983.0,1.0,17.0,12.0,41.0,29.7,3.0,1.0,7.2,0.0,GREECE,IONIAN SEA,38.026,20.228,,1.0,,,,,,,,,,
1922.0,1.0,6.0,14.0,11.0,2.0,2.0,1.0,7.2,0.0,PERU,S. PERU,-16.5,-73.0,,0.0,,,,,,,,,,
1856.0,1.0,6.0,,,,1.0,0.0,,0.0,PORTUGAL,AZORES,,,10.0,0.0,,,,,,,,1.0,,
1985.0,7.0,3.0,4.0,36.0,51.7,4.0,3.0,7.3,0.0,PAPUA NEW GUINEA,NEW IRELAND,-4.439,152.828,1.3,2.0,0.4,,,,,,1.0,2.0,,
1872.0,,,,,,3.0,1.0,,0.0,JAPAN,BONIN ISLANDS [CHICHIJIMA ISLAND],27.07,142.21,,1.0,,2.0,,,,,,1.0,,
1981.0,5.0,11.0,7.0,10.0,,2.0,8.0,,0.0,SOUTH AFRICA,AGULHAS BANK,-35.616,20.267,0.29,9.0,,,,,,,,,,
1839.0,2.0,12.0,,,,1.0,4.0,,0.0,CHILE,CENTRAL CHILE,-33.62,-76.83,,0.0,,,,,,,,,,
1930.0,9.0,30.0,21.0,20.0,54.1,3.0,1.0,6.6,0.0,PAPUA NEW GUINEA,BISMARCK SEA,-4.423,145.46,,1.0,,,,,,,,,,
1970.0,6.0,14.0,,,,2.0,1.0,6.0,0.0,CHILE,SOUTHERN CHILE,-52.0,-73.8,,0.0,,,,,,,,,,
1913.0,6.0,9.0,,,,2.0,8.0,,0.0,USA,"LONGPORT, NJ",39.314,-74.525,,1.0,,,,,,,,1.0,,
1965.0,7.0,2.0,20.0,58.0,38.1,4.0,1.0,6.5,0.0,USA,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",53.03,-167.55,0.08,3.0,-3.3,-2.0,,,,,,1.0,,
2014.0,6.0,27.0,10.0,37.0,,4.0,8.0,,0.0,UKRAINE,ODESSA,46.32,30.67,2.0,0.0,,,,,,,,,,
1868.0,8.0,12.0,,,,3.0,1.0,,0.0,MEXICO,S. MEXICO,16.8,-99.9,,1.0,,,,,,,,,,
1992.0,7.0,3.0,,,,2.0,9.0,,0.0,USA,"DAYTONA BEACH, FL",,,3.0,4.0,,,,,,75.0,,1.0,,
1927.0,8.0,18.0,19.0,28.0,,4.0,1.0,6.4,0.0,JAPAN,"KASHIMA, JAPAN",34.2,142.0,0.4,2.0,-1.3,,,,,,,,,
2017.0,12.0,8.0,,,,3.0,0.0,,0.0,KERMADEC ISLANDS,KERMADEC ISLANDS,-30.0,-179.0,0.5,6.0,,,,,,,,,,
1924.0,6.0,26.0,1.0,37.0,34.0,3.0,1.0,7.8,0.0,AUSTRALIA,MACQUARIE ISLAND,-56.0,157.5,,1.0,,,,,,,,,,
1925.0,5.0,4.0,17.0,25.0,,1.0,0.0,,0.0,MEXICO,MEXICO,14.583,-106.1,,1.0,,,,,,,,,,
1849.0,1.0,25.0,5.0,10.0,,3.0,1.0,7.5,0.0,USA TERRITORY,"GUAM, MARIANA ISLANDS",14.0,143.3,6.1,7.0,1.0,2.0,,,,,,3.0,,
1923.0,3.0,2.0,16.0,48.0,52.0,3.0,1.0,7.2,0.0,PHILIPPINES,"MINDANAO ISLAND, PHILIPPINES",6.5,124.0,,1.0,,0.5,,,,,,,,
1975.0,4.0,27.0,18.0,5.0,,4.0,8.0,,0.0,CANADA,"KITIMAT INLET, BRITISH COLUMBIA",53.98,-128.68,4.1,5.0,,,,,,,,2.0,,
1993.0,11.0,13.0,1.0,18.0,4.1,4.0,1.0,7.0,0.0,RUSSIA,KAMCHATKA,51.934,158.647,0.05,1.0,-3.3,-3.0,,,,,,,,
1894.0,,,,,,2.0,0.0,,0.0,TUNISIA,BALEARIC SEA,,,1.0,1.0,,3.0,,,,,,1.0,,
1868.0,4.0,10.0,,,,-1.0,0.0,,0.0,USA,HAWAII,,,,0.0,,,,,,,,,,
1843.0,7.0,8.0,5.0,5.0,,2.0,1.0,7.5,0.0,NEW ZEALAND,NEW ZEALAND,-39.9,175.0,,1.0,,,,,,,,,,
1979.0,2.0,28.0,21.0,27.0,8.1,4.0,3.0,7.5,0.0,USA,"SE. ALASKA, AK",60.691,-141.671,0.15,2.0,-1.7,,,,,,,1.0,,
1868.0,4.0,4.0,,,,-1.0,0.0,,0.0,USA,HAWAII,,,,0.0,,,,,,,,,,
1930.0,9.0,11.0,,,,1.0,1.0,,0.0,INDONESIA,CELEBES SEA,1.2,124.57,,1.0,,0.0,,,,,,,,
1872.0,1.0,26.0,,,,3.0,1.0,6.0,0.0,PHILIPPINES,PHILIPPINES,16.0,119.0,,1.0,,1.5,,,,,,1.0,,
1810.0,,,,,,4.0,8.0,,0.0,NORWAY,NORTHERN NORWAY,69.433,20.15,,0.0,,6.0,,,,,,,,
2016.0,12.0,17.0,10.0,51.0,5.0,4.0,1.0,7.9,0.0,PAPUA NEW GUINEA,SOLOMON SEA,-4.505,153.522,0.08,5.0,,,,,,,,,,
2001.0,10.0,12.0,5.0,2.0,34.0,4.0,1.0,6.1,0.0,CANADA,QUEEN CHARLOTTE ISLANDS,52.63,-132.2,0.11,4.0,,,,,,,,,,
1812.0,3.0,26.0,20.0,7.0,,2.0,1.0,7.7,0.0,VENEZUELA,LA GUAIRA,10.6,-66.9,,1.0,,,26000.0,,,,,3.0,,
1809.0,7.0,3.0,,,,2.0,1.0,,0.0,ITALY,GULF OF LA SPEZIA,44.8,7.2,,1.0,,3.0,,,,,,,,
1810.0,8.0,27.0,,,,4.0,3.0,7.4,0.0,MEXICO,MEXICO,26.0,-111.35,,9.0,,,,,,,,2.0,,
1846.0,8.0,26.0,17.0,23.0,,3.0,1.0,,0.0,ITALY,TUSCANY,43.5,10.5,,2.0,,4.0,,,,,,,,
1938.0,9.0,21.0,,,,1.0,9.0,,0.0,USA,NEW JERSEY COAST,39.95,-74.12,,1.0,,,,,,,,,,
1905.0,7.0,4.0,,,,4.0,8.0,,0.0,USA,"DISENCHANTMENT BAY, AK",60.0,-139.58,33.53,4.0,5.1,2.5,,,,,,,,
1984.0,6.0,13.0,2.0,29.0,25.3,4.0,1.0,5.5,0.0,JAPAN,"TORI SHIMA, OKINAWA",31.448,140.036,0.5,9.0,0.6,,,,,,,,,
1949.0,12.0,17.0,6.0,53.0,30.0,1.0,1.0,7.8,0.0,CHILE,SOUTHERN CHILE,-54.0,-71.0,,0.0,,,1.0,,,,,1.0,,
1993.0,6.0,18.0,11.0,52.0,54.8,1.0,1.0,6.6,0.0,NEW ZEALAND,KERMADEC ISLANDS,-28.886,-176.819,,1.0,,,,,,,,,,
1843.0,9.0,14.0,10.0,30.0,,2.0,1.0,6.5,0.0,CROATIA,DUBROVNIK,42.6,18.1,,2.0,,4.0,,,,,,,,
1904.0,12.0,20.0,5.0,44.0,18.0,2.0,1.0,7.2,0.0,PANAMA,BOCAS DEL TORO,9.2,-82.8,,1.0,,,,,,,,,,
1945.0,2.0,10.0,4.0,57.0,0.0,4.0,1.0,7.3,0.0,JAPAN,SANRIKU,40.9,142.1,0.4,1.0,-1.3,-1.5,2.0,,,,,,2.0,
1895.0,7.0,9.0,5.0,30.0,,4.0,8.0,,0.0,NEW ZEALAND,PIEGON BAY,-43.688,172.9,5.0,0.0,,,,,,,,,,
2012.0,2.0,2.0,13.0,34.0,40.6,4.0,1.0,7.0,0.0,VANUATU,VANUATU ISLANDS,-17.827,167.133,0.08,1.0,,,,,,,,,,
1852.0,12.0,31.0,,,,2.0,0.0,,0.0,AUSTRALIA,TASMANIA,,,1.2,2.0,,,,,,,,,,
1833.0,3.0,10.0,,,,3.0,1.0,,0.0,MEXICO,S. MEXICO,16.8,-99.9,,1.0,1.0,0.5,,,,,,,,
1981.0,10.0,20.0,,,,3.0,7.0,,0.0,INDONESIA,KRAKATAU,-6.102,105.423,2.0,1.0,,,,,,,,,,
1895.0,7.0,8.0,21.0,30.0,,2.0,1.0,8.2,0.0,TURKMENISTAN,CASPIAN SEA,39.5,53.7,,1.0,,,,,,,,3.0,,
1855.0,1.0,23.0,9.0,,,3.0,1.0,8.0,3.0,NEW ZEALAND,NORTHERN ISLAND,-41.25,175.0,11.0,29.0,3.2,3.0,,,,,,3.0,,
1974.0,1.0,31.0,23.0,30.0,5.3,4.0,1.0,7.0,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS,-7.5,155.9,1.5,2.0,2.2,1.0,,,,,,,,
1902.0,7.0,5.0,14.0,56.0,30.0,3.0,1.0,6.6,0.0,GREECE,AEGEAN SEA,40.75,23.25,,1.0,,2.0,,,,,,,,
1887.0,2.0,23.0,6.0,20.0,,3.0,1.0,,0.0,ITALY,LIGURIAN SEA,43.7,8.1,2.0,0.0,,3.0,,,,,,,,
1994.0,6.0,3.0,21.0,6.0,59.8,4.0,1.0,6.6,0.0,INDONESIA,SOUTH OF JAVA,-10.362,112.892,3.7,1.0,,,,,,,,,,
1888.0,4.0,23.0,,,,4.0,8.0,,0.0,NORWAY,MID-NORWAY,63.433,10.383,7.0,2.0,,3.0,1.0,,,,,1.0,,
1976.0,1.0,21.0,10.0,5.0,24.1,4.0,1.0,7.0,0.0,RUSSIA,S. KURIL ISLANDS,44.915,149.123,0.38,5.0,-1.3,-2.5,,,,,,,,
1995.0,4.0,21.0,5.0,17.0,1.3,4.0,1.0,6.8,0.0,PHILIPPINES,SAMAR ISLAND,12.047,125.92,0.2,0.0,-2.3,-2.0,,,,,,,,
2001.0,6.0,23.0,20.0,33.0,14.1,4.0,1.0,8.4,4.0,PERU,S. PERU,-16.265,-73.641,8.8,152.0,,,103.0,138.0,3.0,2713.0,200.0,4.0,25399.0,
1827.0,8.0,8.0,,,,-1.0,4.0,,0.0,USA,"ALASKA PENINSULA, AK",,,,1.0,,,,,,,,,,
1928.0,3.0,26.0,,,,3.0,6.0,,1.0,INDONESIA,KRAKATAU,-6.102,105.423,,0.0,,0.0,,,,,,,,
1979.0,4.0,9.0,2.0,10.0,20.3,1.0,1.0,5.3,0.0,MONTENEGRO,MONTENEGRO: BAR ULCINJ,41.956,19.023,,0.0,,,,,,,,,,
1940.0,10.0,4.0,7.0,54.0,42.0,1.0,1.0,7.3,0.0,CHILE,NORTHERN CHILE,-22.0,-71.0,,0.0,,,,,,,,,,
1859.0,10.0,5.0,12.0,0.0,,4.0,1.0,7.6,0.0,CHILE,NORTHERN CHILE,-27.35,-70.35,6.0,1.0,2.5,2.5,10.0,,,,,2.0,339.0,
1897.0,9.0,21.0,7.0,14.0,,1.0,1.0,,0.0,NEW ZEALAND,WELLINGTON,-41.3,174.8,1.0,1.0,,,,,,,,,,
1913.0,8.0,6.0,22.0,14.0,24.0,2.0,1.0,7.9,0.0,PERU,S. PERU,-17.0,-74.0,,0.0,,,,,,,,3.0,,
1867.0,2.0,4.0,,,,3.0,1.0,7.4,0.0,GREECE,IONIAN SEA,38.39,20.52,,0.0,,2.0,,,,,,,,
1865.0,11.0,18.0,,,,4.0,1.0,8.0,0.0,TONGA,TONGA ISLANDS,-19.5,-173.5,1.25,4.0,,3.0,,,,,,1.0,20.0,
1967.0,12.0,21.0,2.0,25.0,23.0,3.0,1.0,7.5,0.0,CHILE,NORTHERN CHILE,-21.7,-69.5,,1.0,-0.5,0.0,1.0,,,,,2.0,,
1969.0,7.0,18.0,5.0,24.0,50.0,4.0,1.0,7.4,0.0,CHINA,BOHAI SEA,38.2,119.4,0.1,3.0,,,10.0,,,353.0,,4.0,15190.0,24810.0
1872.0,3.0,14.0,8.0,20.0,,4.0,1.0,7.4,0.0,JAPAN,SW. HONSHU ISLAND,34.9,132.0,3.0,12.0,1.5,1.0,804.0,,,200.0,,1.0,5796.0,
2015.0,5.0,5.0,1.0,44.0,38.0,3.0,1.0,7.5,0.0,PAPUA NEW GUINEA,NEW BRITAIN,-5.462,151.875,1.0,1.0,,,,,,,,1.0,,
1926.0,8.0,31.0,10.0,40.0,9.7,1.0,1.0,5.8,0.0,PORTUGAL,AZORES,37.973,-28.59,0.3,1.0,,,9.0,,,200.0,,2.0,,
1958.0,7.0,10.0,6.0,15.0,59.9,4.0,3.0,7.8,2.0,USA,"SE. ALASKA, AK",58.37,-136.665,524.6,17.0,4.6,5.0,5.0,,,,0.1,1.0,,
1950.0,8.0,15.0,14.0,9.0,30.0,0.0,1.0,8.6,0.0,INDIA,INDIA-CHINA,28.5,96.5,0.5,41.0,,,1530.0,,,,20.0,3.0,,
2002.0,3.0,5.0,21.0,16.0,9.1,4.0,1.0,7.5,0.0,PHILIPPINES,"MINDANAO ISLAND, PHILIPPINES",6.033,124.249,3.0,3.0,,,15.0,,,100.0,1.714,2.0,,800.0
1936.0,4.0,1.0,2.0,9.0,15.0,4.0,1.0,7.7,0.0,INDONESIA,SULAWESI,4.5,126.5,3.0,2.0,1.5,2.0,,,,3.0,,2.0,169.0,
1938.0,5.0,19.0,17.0,8.0,21.0,4.0,1.0,7.6,0.0,INDONESIA,MAKASSAR STRAIT,-1.0,120.0,3.0,6.0,1.6,,17.0,,,,,3.0,942.0,
1889.0,9.0,6.0,12.0,,,4.0,1.0,8.0,1.0,INDONESIA,N. MOLUCCAS ISLANDS,1.0,126.25,4.0,7.0,1.0,2.5,,,,,,2.0,,
1912.0,8.0,9.0,1.0,28.0,51.4,4.0,3.0,7.2,0.0,TURKEY,MARMARA SEA,40.444,26.784,2.7,6.0,,,2800.0,,,7000.0,,4.0,24700.0,15400.0
1960.0,1.0,13.0,15.0,40.0,34.0,1.0,1.0,7.8,0.0,PERU,S. PERU,-15.75,-72.75,5.7,1.0,2.6,3.0,,,,,,1.0,,
1996.0,10.0,18.0,10.0,50.0,20.8,4.0,1.0,6.6,0.0,JAPAN,KYUSHU ISLAND,30.568,131.093,0.2,1.0,-2.3,-2.5,,,,,,,,
1850.0,10.0,20.0,,,,2.0,1.0,,0.0,ITALY,LIVORNO,,,,1.0,,,,,,,,,,
1896.0,10.0,10.0,,,,2.0,1.0,6.8,0.0,INDONESIA,SW. SUMATRA,-3.5,102.5,,1.0,,0.0,,,,,,1.0,,
1964.0,3.0,28.0,3.0,36.0,14.0,4.0,3.0,9.2,20.0,USA,"PRINCE WILLIAM SOUND, AK",61.017,-147.648,51.8,426.0,6.1,3.5,139.0,,,,400.0,4.0,,
1962.0,5.0,21.0,12.0,21.0,,2.0,1.0,5.7,0.0,JAPAN,OFF COAST OF HONSHU ISLAND,41.8,142.4,0.1,1.0,,-2.0,,,,,,,,
1938.0,3.0,6.0,1.0,56.0,,1.0,1.0,,0.0,PAPUA NEW GUINEA,SOLOMON SEA,-5.1,153.1,0.03,1.0,-3.3,,,,,,,,,
1893.0,7.0,31.0,,,,1.0,1.0,6.0,0.0,VANUATU,"PORT VILA, EFATE ISLAND",-17.75,168.3,,1.0,,0.0,,,,,,,,
1907.0,7.0,9.0,,,,2.0,6.0,,0.0,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,,1.0,,,,,,,,,,
1969.0,3.0,21.0,,,,2.0,6.0,,1.0,PHILIPPINES,LUZON ISLAND,19.077,122.202,,1.0,,,3.0,,,,,,,
1928.0,4.0,24.0,1.0,14.0,48.0,2.0,1.0,5.0,0.0,GREECE,AEGEAN SEA,38.0,23.5,,0.0,,3.0,,,,,,,,
1993.0,3.0,12.0,14.0,1.0,35.4,3.0,1.0,6.4,0.0,WALLIS AND FUTUNA (FRENCH TERRITORY),FUTUNA,-14.385,-178.252,,1.0,,,5.0,,,20.0,,1.0,,
1949.0,12.0,29.0,3.0,3.0,54.0,1.0,1.0,7.2,0.0,PHILIPPINES,E. LUZON ISLAND,17.0,121.63,,2.0,1.0,1.5,16.0,,,,,2.0,,
2003.0,8.0,14.0,5.0,14.0,54.7,3.0,1.0,6.3,0.0,GREECE,IONIAN SEA,39.16,20.605,0.5,1.0,,,,,,50.0,,2.0,,
1990.0,12.0,13.0,19.0,50.0,17.8,4.0,1.0,6.3,0.0,TAIWAN,TAIWAN,23.722,121.627,0.04,2.0,,,,,,,,1.0,,
1895.0,3.0,9.0,,,,2.0,8.0,,0.0,USA,S. CALIFORNIA,,,,1.0,,,,,,,,,,
1833.0,1.0,19.0,,,,2.0,1.0,6.4,0.0,ALBANIA,ALBANIA,40.4,19.9,,2.0,,4.0,,,,,,2.0,,
1892.0,5.0,16.0,11.0,10.0,,4.0,1.0,7.5,0.0,USA TERRITORY,"GUAM, MARIANA ISLANDS",14.0,143.3,,1.0,,0.5,,,,,,2.0,,
2011.0,6.0,24.0,3.0,9.0,39.4,4.0,1.0,7.3,0.0,USA,"ATKA, ALEUTIAN ISLANDS, AK",52.05,-171.836,0.1,7.0,,,,,,,,,,
1877.0,10.0,9.0,,,,1.0,1.0,,0.0,CHILE,NORTHERN CHILE,-24.0,-71.0,,2.0,,0.5,,,,,,,,
1897.0,12.0,29.0,10.0,32.0,,1.0,1.0,,0.0,DOMINICAN REPUBLIC,SANTO DOMINGO,18.5,-69.95,,0.0,,,,,,,,2.0,,
1979.0,2.0,20.0,6.0,32.0,32.2,4.0,1.0,6.4,0.0,JAPAN,"IWATE, JAPAN",40.232,143.703,0.12,11.0,-1.7,,,,,,,,,
1882.0,4.0,13.0,,,,2.0,1.0,,0.0,NEW ZEALAND,"GLENBURN, WAIRARAPA",-41.32,175.84,1.2,1.0,,,,,,,,,,
2016.0,12.0,25.0,14.0,22.0,0.0,4.0,1.0,7.6,0.0,CHILE,SOUTHERN CHILE,-43.517,-74.391,0.44,4.0,,,,,,,,1.0,,
